ARCH_frequency,mean_WT,mean_AT_min,aet_mm_syr,area,ari_ix_sav,run_mm_syr,pre_mm_syr,swc_pc_syr,cmi_ix_syr,tmp_dc_syr,ele_mt_sav,tmp_dc_smx
1.846153846,14.66117593,8.896671311571378,944.7767209250172,21.458389476037095,90.98774721519536,285.95132149564745,1157.1801862840898,77.99387360759769,-9.012252784804634,147.89533269067195,138.7434898714245,252.89533269067195
1.871794872,15.33607694,9.348477054746535,943.9023794672172,31.087190043076017,89.9947563166015,299.70930464440573,1146.9012364166078,77.01250653507401,-10.005243683398492,152.0009266260334,99.12485442465407,256
1.974358974,18.8878426,10.98626665783751,994.0110797398056,154.51611848031203,86.94808249880558,401.6130051636791,1180.9196613064134,75.97230549774041,-13.05191750119441,170.06718191731602,94.28945428381766,269.06973582420113
1.615384615,16.17822943,10.523856034825268,1015.9564886411382,40.42640820735544,87.01082581245105,395.8052840252081,1231.01070689299,75.0107960825857,-12.000000000000002,166.9891444576836,153.130028668874,266.97837810496327
2.051282051,16.78355869,11.49131937366723,1023.1278222701516,61.652997979326095,85.9978192985931,451.89896669343744,1210.1382057256187,74.9978192985931,-14.002180701406902,178.01474485828138,49.951404022342146,270
2.358974359,19.12937518,11.326695818242191,1029.2930522087709,7079.911319473861,86.80284420745987,433.7945093163951,1223.4655587940033,75.52078402016366,-13.151050642985576,174.8588640134669,81.32615303058485,269.08718732723474
2,13.7547943,7.051120627407625,1112.7736728849277,526.8160531780499,154.7784680824093,868.7459720165929,1846.174948956901,94.91362882059704,34.23322687121654,124.92191497279512,778.4085089792848,219.14415614382932
1.564102564,16.23892797,10.462676422885945,978.0888845732884,59.61193637982554,99.9808282229396,524.7263285735901,1288.0855374506798,78.99558605637469,-0.01917177706038618,159.99686410662076,290.74770294478157,258.9879898369914
1.666666667,16.25006038,10.430119564069935,978.050996991484,27.601067565113645,100.012749247871,525.1104934815487,1288.165740222323,79.00424974929034,0.01274924787101743,159.98300100283865,291.00424974929035,258.987250752129
1.615384615,15.79850463,10.528889622092855,979.0424992733314,67.14828305583279,96.08368723350202,475.1026181259156,1266.6107132700215,77.05414381667404,-3.9163127664979744,161.94454487016517,240.75887755037948,258.9575007266685
1.641025641,15.43300688,10.27819888829388,996.9367432470508,19.345843301480265,104.95782883136728,534.4096036391417,1356.662630650938,80.97891441568363,4.957828831367263,154.02108558431638,311.89457207841815,252.0210855843164
1.692307692,16.04972831,10.279870023282106,995.7801601116978,351.3041117180869,104.69376787301276,544.8307695774818,1352.3714078237326,80.92137390664529,4.6878239390288705,154.2344635752324,303.8566286696971,252.749446807062
1.974358974,16.32322101,10.297255884345711,994.5533988298914,418.4984935419627,104.1090525496595,542.1382887054904,1346.7796430052344,80.77486181089795,4.104945859885572,154.6698154556466,301.015872244717,253.10535310363463
1.641025641,15.97464336,10.374329999366603,987.9721742931964,26.202106019087875,100.98144952879773,527.6104401047525,1316.842320994781,79.99072476439885,0.9814495287977392,157.0092752356011,285.9072476439887,255.0092752356011
1.897435897,17.05742769,10.350672328843899,990.622280948633,663.1203298643553,102.2047433585834,529.2582337519094,1328.591805320065,80.10900785645775,2.2021516065190956,156.09785112467617,289.430545557653,254.3723538979948
1.871794872,15.7142811,10.32004165826937,985.1721973042702,44.66666324039856,99.09548788052136,487.27620035840255,1300.870606685478,79.03808877909796,-0.9045121194786652,157.9426008985766,276.54051403993395,255.94260089857664
1.743589744,16.05361415,10.300330987848392,985.0699966791594,21.284722691114712,99.01811970284196,485.9880932020971,1300.2344511734946,78.99892535341704,-0.9818802971580216,157.98847317480468,276.1649448574031,255.98788889128977
1.871794872,15.96231747,10.392333262316194,984.788948159197,66.8917115843704,98.9002870693972,484.9041754216607,1298.991244714375,78.9477249432343,-1.0997129306027662,158.09971293060275,275.05803131992656,256.0735754022199
1.512820513,15.16814659,10.24437685148397,994.0245273227418,13.905511192872243,103.0163515484945,507.22892167892303,1341.1308123879558,80.00817577424725,3.0163515484945,154.99182422575274,307.04087887123626,252.9918242257527
1.641025641,15.65851165,10.227502647787624,994.0206736705564,79.49861238975802,103.00519367440832,507.0841201907508,1341.040777495443,80.00172457879674,3.0043214160009115,155.00340861306404,306.95487491732086,253.0034086130641
2.025641026,19.58608397,10.8952494045117,984.4269826169628,9795.355641714286,89.55859100937498,402.70318395012754,1229.4945744449456,74.52529767985862,-10.432267259640554,169.60069181623982,192.22079277180868,263.9554647949464
1.897435897,20.29443064,11.273992583507518,985.5262453001042,13574.195289136616,87.0729700251732,396.6962917886462,1212.7907290339822,73.28952602213157,-12.920357164044315,173.7418272400685,162.72497861673114,266.51388732690054
1.564102564,15.22658593,10.14568864743062,993.2840921328802,14.836264783948772,101.26236083090204,489.3782043622862,1326.3502857724282,79.11524778888447,1.2464282043355053,156.79578288166343,291.6838062082872,254.79578288166348
1.358974359,24.44888234,16.473369895643195,1033.4025627282635,308.1404042158588,74.99653872589077,337.1992326685309,1221.365317227401,63.983518053844485,-25.00346127410922,223.0272154236124,35.8692462790066,274.4907460772411
1.923076923,23.69682463,17.174959608522823,1024.4134907230134,135.2989799149495,78.18585218267496,339.6426889406753,1210.3872461580086,67.15952167621406,-21.814147817325033,224.45720614129797,19.162592112847943,274.0633848348798
1.820512821,24.61412595,16.68463603332815,1069.8324112056914,541.569040434424,78.75687682694033,352.52628621210596,1264.1027521977842,66.9973789151126,-21.243123173059683,224.24225410286937,21.74890103603894,274.7678875247784
1.794871795,22.02062272,16.890114487304245,1099.8398602054565,174.55256697797495,83.2182317302566,400.1510765781108,1299.2645488801204,71.1378148957013,-16.78176826974339,222.0141750432553,36.13136108923731,275.9953725399162
2.102564103,22.74783067,16.931192243393006,1080.3747392967246,281.79374601595896,81.8663642804553,385.2188495502733,1276.760021097244,69.85673572888376,-18.14326427111624,223.00000000000003,42.01081318304369,276.4134244275149
1.615384615,21.751574,16.813356024268668,1088.8112624894804,22.39303710401978,82.9362159908955,401.1836438678042,1286.259519119415,70.91831899269414,-16.26364722265508,220.27839742604883,40.836454980103774,276
1.974358974,22.39922564,16.829706775994673,1117.4829032013322,619.6459234672169,85.7844198911075,400.4987326565721,1320.293829279556,73.22365965739881,-14.17708249197268,221.46581367129332,39.9812319621185,276.1783146678744
1.717948718,21.93052443,16.929778330559827,1117.1764708045105,986.4905717978952,86.03732875919002,401.44343631835295,1319.9267446311806,73.46715191644941,-13.938489670230863,221.69981973852637,37.19467573056788,276.5019360888002
1.769230769,21.56989048,17.49735051948077,1086.5539656651183,80.14398589320014,88.2798974754859,436.7196710897952,1283.1042166940592,75.5512033883406,-11.755073425188948,221.81550270849297,14.674465570583754,278.73696934451203
1.820512821,21.79674249,16.710846610659097,1070.8744858490254,650.5172840595226,81.86670395852667,399.2746084208696,1265.0688589211695,69.86384696281162,-18.055246147035643,220.6600839505043,41.72762043073464,276.0546062624467
1.897435897,24.8099663,15.573740303761413,1091.264592023717,941.3953866795952,82.96826704183013,387.05996831336313,1289.592054409458,71.05909021453714,-17.03173295816987,212.0984848618169,28.768714556557335,272.7506362640505
2.076923077,21.20364575,13.126964952082625,1104.6357115501703,3325.2689718099728,86.6519255189057,305.92686520853994,1306.4422379529524,74.84408874396071,-13.252596959728944,193.8520216330995,46.092825002804176,272.3920332358349
2.230769231,20.46384372,12.769107564092968,1040.2392294819465,3867.050502771773,85.37927343329577,373.46778610899105,1231.1663167700322,73.51554698238081,-14.568127728932696,190.15146746607263,86.24905774944854,271.2671160343407
1.538461538,14.9583572,9.979162988170849,1011.794145422603,24.38031698044583,112.88049295807735,583.3356388718365,1432.9753002594948,82.99717457084121,10.925204699626844,149.09224891225782,348.47677083449025,248.04753717070835
1.41025641,14.83840564,10.047526879986794,1007.0897863805149,13.121906450463026,110.08909275527655,572.431474875583,1408.5813571913216,82.95597384129029,9.044719783947798,150.95528021605222,332.10689659488577,248.999653187381
1.58974359,15.38264603,10.080869307352577,1003.9620541728124,122.11859204944778,108.94110343777128,548.7851496034931,1394.6328981334384,81.9916631873169,7.961396653861321,152.0314259636531,337.3527573689802,250.0460195786683
1.794871795,16.0558235,10.197110470037485,1001.8505454913276,22.96709161034875,106.95185128025336,569.7145494371497,1376.436076808136,81.97592564012669,6.95185128025337,152.04814871974665,309.8244630518478,251.04318942429217
1.641025641,15.72511233,9.926936683422872,996.0228000483784,79.56750043919574,105.98542077531134,555.7531499862082,1355.9742872500497,80.99845352323376,4.996907046467469,153.00234310452248,316.9048679199229,253.0023431045225
1.692307692,16.22581859,10.290330926428163,989.0379113901408,91.293401926349,103.0105720571055,555.0000396608804,1329.1289954525605,80.00528602855275,3.010572057105506,155.98942794289448,302.9748092617116,253.99686657216927
1.58974359,15.95446714,10.346325481141111,988.8604433005232,71.61732456821412,102.9259177679551,554.2909108042676,1328.289315710946,79.98070152912959,2.9259177679551094,156.05493219249604,302.46468281470766,254.080861554582
1.717948718,16.43884232,10.330289961055737,989.1488760476676,221.78166844527905,102.97528794448144,553.9251192415227,1328.377502092529,79.99470380380772,2.9752879444814533,156.0198651619162,300.6788086749172,254.4181302965229
1.743589744,16.16735187,10.216732633910492,990.1734451055088,68.07981759946425,103.06362658051933,551.330527905433,1327.8799258040658,80.03181329025966,3.0636265805193057,155.93637341948073,292.635560814552,255.86902274376064
1.846153846,16.32896307,10.24050854029071,990.1304065922486,96.52999168368386,103.0448739911884,551.1548777518345,1327.6595179303793,80.0224369955942,3.0448739911884206,155.95512600881156,292.53381603481796,255.90542265575115
1.615384615,15.87965108,10.364717449678599,989.709543276506,35.14446557955132,101.94171606795908,524.0501970856335,1320.1564824519403,79.96710408686222,1.9417160679590697,157.07959159693874,290.8684489153553,257.0582839320409
1.743589744,15.82848357,9.652299692323048,1018.988789349288,172.23158632224363,103.98737941082724,477.26465259511303,1369.9775338654656,80.0000805599677,3.0112424040248045,154.99249035267604,332.7096864529488,252.00954485952943
2.205128205,17.86265305,9.46349756526379,1024.669063544262,6252.283535478367,113.61118402969348,606.7084342333968,1450.820288590153,83.49243401035511,10.796749306536553,148.9841467172704,375.6112602058601,246.7682081576344
2.051282051,18.29438922,9.500910121093817,1025.3860660179232,6920.358258072589,112.31723081164488,592.7290911118059,1443.453096322827,83.02500547454461,9.771238710764267,149.93651979869196,366.33676062297945,247.54873157017064
1.615384615,15.20236942,9.142391133606269,1048.0187960075598,43.24026763355815,102.01251228381707,465.0813969856859,1417.097065829147,79.00625614190854,2.010968481287942,157.99220005556234,298.1032796914488,254.9906226825957
1.974358974,16.2529781,10.188793050301246,1024.0102014216543,323.5261543365499,97.45065315733316,440.0167418650115,1341.288640406177,77.45065315733318,-2.549346842666813,161.58570892142353,252.27422402054103,256.586586671129
1.871794872,19.20245647,10.830752088767584,1007.7862528076316,7578.740874668146,90.58072018045424,401.1392751559958,1263.376918219349,75.0242903813725,-9.405364264361149,170.20805492989277,212.11941597497085,262.2584830378603
1.923076923,18.3165761,12.028031007618027,1001.0806044704714,161.6316726674091,83.00429102632876,448.93506388912994,1194.0430583111126,71.98282596037289,-16.995708973671228,182.0550904987196,111.661028196865,269.0426934833618
1.974358974,20.58240452,11.481792697134939,1013.919503539472,14908.87267652216,87.61539455899317,420.7476605382817,1241.9584449768768,73.79049512760771,-12.386645127955388,177.1467764871854,161.2299384252341,266.2589999251064
1.974358974,20.98000772,11.71969660710824,1029.5182032149344,19153.621030712377,87.82387944899659,431.3103029242492,1257.628337281166,74.0228233521059,-12.174384465687575,180.04796036447976,142.9178123771247,267.5364448792446
1.974358974,21.68743401,11.550981159345183,1058.067155467426,49835.45081390659,94.04471367103535,472.96533422640744,1331.3803113065185,77.00215587925639,-6.317369882385648,177.12652570217168,160.9356024559223,265.0311785461819
1.615384615,13.96611486,8.02712469457832,1045.8853359026252,611.7137089438619,132.355703777512,785.9542726685333,1609.4392897693704,89.44209925181858,23.96603902297308,131.35891097390345,599.7141854768062,230.83082553223065
1.846153846,13.0917811,8.062532093028612,1037.79770439589,160.0389539269455,129.84392835278928,737.3269431895387,1584.7095899874876,87.96499047035951,22.8932612207874,132.12293295533195,577.4801091899192,233.13279889963087
2.153846154,16.62114434,8.93308771384316,1010.7772128806944,1782.023476937163,114.80239559739454,713.1986855300358,1457.891280077477,83.79701708046835,12.034134311887858,142.78927491740848,345.99176985543744,246.1366891781374
2.025641026,15.25908734,9.093820858309293,1034.6705582038749,1589.7480776566038,122.96147757001862,681.9688063922035,1533.544610392776,86.3517240282663,18.323946225603787,141.86898180762626,437.90849730462384,240.87096461310847
1.641025641,14.58345619,9.270651083203296,1014.638373874593,146.50899050705485,114.75100700286823,589.6973869689299,1448.8726304415422,83.92619496514149,12.790717421376206,146.10268323935057,372.01777495045826,246.1421493849824
1.948717949,15.795,9.814342264218302,1006.5976683029658,361.9890012632789,110.01630771435204,577.2734110052966,1404.018063381488,82.42740089242767,9.158542610288665,150.1508284072591,323.40005077765625,249.70656391644488
1.948717949,16.00334737,9.43438909906123,1037.0748693924663,633.8719554038591,105.02266206414014,487.1931128734654,1408.464260163562,80.424111059922,4.403920917057018,153.95103894773823,337.5556839811993,250.9506772944796
1.871794872,17.48669756,10.573453528879982,1061.2023726396585,66.10170174510414,105,575.9148654196116,1443.6333069799985,80.99999999999999,4.999999999999999,165.95557444655844,185.9031968141517,264.11451004365443
1.974358974,18.52258635,10.686519891516523,1060.46400153666,2657.824231518223,105.84701634130896,572.4008776142816,1451.0544573463385,80.87977826027765,5.670099531727658,166.36365487437817,178.30061542968718,264.08837099635275
1.794871795,10.42398413,1.1782636616820312,767.7137208521475,5738.405357899952,117.08806369896062,595.3605862481955,1087.872113252022,88.2096245879175,14.177629249612254,65.66834777947244,584.2040373313852,185.9342169263848
2.025641026,10.53795844,2.429943856153827,764.2669027017257,2080.07475013002,128.08427996467046,439.8101264204676,1163.6262312864703,89.91787740520394,21.87333410636515,75.04388804254712,467.8375982001663,198.21643687623265
2.076923077,10.20143008,2.850844263254773,803.6535503394065,407.065801310034,115.53068448056575,686.0357825099561,1123.572748644788,87.3859272212292,13.382273453509052,80.65541730011878,488.2464309640232,201.26874249089772
1.923076923,12.26706192,2.1796552002779266,789.0503106101124,23191.6713041128,117.7829046782997,580.6512072302048,1123.0480611689634,88.17089229621003,14.74635049712404,75.1030416612233,496.9665454372257,196.08063390543896
2.205128205,12.46941309,3.3367553229264435,814.4427906267149,3521.906619976653,113.21459796896424,590.2050916132059,1126.9034974182782,86.63699561191827,11.485484303339518,84.55088022509166,562.0377558721015,202.7750115383761
2,12.63652626,4.560282185638799,848.2439504723828,587.7931932047403,98.85414571951328,538.265029738351,1080.251877999243,81.78404339469044,-1.152138765296899,103.16192508750323,375.0431971275598,217.88247607536425
1.179487179,9.28421932,3.270000188099447,845.5372427416428,1120.969906889538,122.5833329001258,594.7207789568546,1211.683022616985,89.385306089765,18.171413949788445,82.23935333303878,746.45425339166,194.13500501682924
2.153846154,12.42816625,3.563518515319548,825.8365242870372,4424.909692560465,112.80772808973536,582.0086367096616,1130.8533145449137,86.51600314363762,10.49540029092132,86.3000689437909,618.2274129102925,200.8014030879809
2.256410256,14.48347445,4.019129562131359,858.7636965181073,18976.065452379797,112.6734296560486,605.9001788296898,1175.180912564419,86.10171581205222,9.59048577576356,94.86666481058316,564.1924893925803,207.7177905392791
1.974358974,12.25315501,3.651130045815651,776.9064041165238,419.5982954603043,107.82493777876908,483.7454214939243,1049.5691407821926,86.26159224728002,7.331066847117197,85.5346642559898,334.80075409234394,207.220720618006
1.923076923,11.03584246,3.263140128329888,791.8803207796404,241.39655681933328,106.17328649136536,548.7832696165331,1058.9776760537518,85.30718821306546,5.831064518808553,85.67595088420627,374.2547543874932,206.7303587359435
2.179487179,12.39457175,3.581173216558126,780.8507879142358,1521.2744555218867,104.0530051623962,513.7028082769152,1031.6954905425907,84.84383880585884,3.7222635099123966,87.07940318495181,339.02644708205315,208.42413052115987
1.923076923,12.00402626,3.72734347918718,793.8682402646292,920.2923941790908,97.32875880636249,526.5440336547223,1008.8975906705056,81.65998409325886,-2.671241193637518,93.26455065258506,364.793797773191,213.23282818965703
2.128205128,11.39221286,3.106355544423139,798.4519626852663,1041.995578315855,102.06828364110366,556.9453325270487,1043.614301819008,83.69989500972802,1.93334153171179,87.60691831393692,399.1397001999769,207.36455148265011
2.205128205,13.32994033,3.8023242431396485,781.4081368702073,8023.702441624259,97.82032904383392,516.599296866033,997.1634408757774,82.2550836529338,-2.28818013913015,91.168742179755,345.3162070405647,211.8669197538866
2.102564103,12.26958368,5.07309288465857,785.6609504175697,462.9442181008252,92.73426087418908,492.17131796470153,972.9749487851474,79.6919308810394,-7.265739125810908,98.3141593497381,341.1828711848232,217.27675601689697
2.025641026,12.47025063,5.58740229097449,795.282359763008,96.89228753642638,89.00471004769848,381.37717826814486,954.8565087593356,78,-10.612907689854856,107.06586118202206,261.62598988041265,230.0931765214442
2.153846154,16.01990101,6.80823787478335,922.3125629731574,15999.357601000836,101.88285836839316,435.0092453713764,1203.869560128386,82.14745672915201,1.6793419448330695,125.10429836037952,333.99493788393806,237.52304658519057
2.102564103,13.17893008,5.012109435490527,789.4035002229855,1118.926017398424,89.64929197006627,353.75664123620373,940.0845316589376,79.52927740589722,-10.22610699574958,103.80543220530622,225.65779477910084,234.79460800141837
2.076923077,12.5936647,5.065871313106885,805.8094103359196,690.7578846928367,92.8405951267271,358.84717601999006,969.5346469096044,81.3515019813966,-7.155669230499763,102.25210600281868,219.02302559927605,232.3992138928889
2.051282051,13.24168913,5.220671518864647,799.7126287295263,3337.6506823541204,90.95463672931504,350.16279456101785,956.561006802718,80.13873800679505,-9.0028184458493,105.12781734599383,217.2599571868471,235.65233202457787
2.128205128,14.1990066,6.319358337124113,823.9900974951473,3940.818402956372,91.2823473882952,345.9075005331279,1006.0792907676692,79.64236984213335,-8.685320470251867,114.29294946613948,195.6242650879138,243.4578133766768
2,14.10264111,6.60935583616922,833.3731118079916,813.9618328934558,92.62104976452056,379.2253941608815,1028.24755873939,79.94538629982284,-7.379217074323467,116.81249305573007,183.88406449196452,244.96128399938004
2.025641026,12.54939483,5.324689806737415,831.7902628924517,339.7375033519977,97.5922758642965,399.1283405613144,1047.0108850133631,82.10022948332801,-2.4077241357035266,105.8064892511442,284.2450468427397,231.72334344981095
2.205128205,13.79816203,6.47471782203873,824.100839426189,621.481438158608,90.1877556109247,318.6864828407065,1003.057585107059,78.883652871781507,-9.811993434950372,115.8003645306982,197.1759572626691,245.05995497777653
2.230769231,14.48414912,6.739112706117647,833.8800599797313,2926.2259250368575,90.31238635417164,340.1293511581354,1023.3198967200836,78.60881788712965,-9.637637929620814,119.3064037164606,168.9635061225388,247.10617980639455
2.076923077,14.85954788,7.042440995314788,849.9392636492033,1203.4167620039325,90.62836119103552,321.30840354769333,1049.9180638708724,78.55406897314695,-9.36940513499326,124.1528515121538,154.75357421388685,248.8904480191085
2.051282051,13.93491505,7.631534010491342,914.7290590038178,111.07100198066372,101.89303206907742,392.5805228765211,1210.9373994464029,81.92314727911382,1.8930320690774152,133.03777420274955,176.919591782739,251.02178008609343
1.948717949,14.69110924,7.068579265682791,909.9607549605176,203.0433362455921,92.98900334852569,614.0067284083148,1124.9606622259098,78,-7.0109966514743425,128.0194781579552,499.83866336754465,232.01892308612472
1.974358974,15.82892727,6.302993238016818,932.3158989910008,4372.327986204468,108.91645054428966,657.3873280752863,1245.2835219208323,83.97821442119844,5.101218745949438,117.8534554849622,717.0793790769957,218.46197181352616
2.128205128,16.78491084,9.123874244003371,1005.453562606892,968.649841670942,110.86513850104936,643.7785871444322,1433.5135323958775,82.20246526030769,9.94276669236861,146.95311884915952,263.22499923036935,251.39478332232196
1.358974359,9.335279416,-2.3619625279030174,601.5778442305526,8816.289904047235,90.2156394306418,563.9130852224282,718.4411006788439,81.6289012434157,-9.791661364123328,32.54742212115232,434.4823623333058,183.85251109998617
1.743589744,9.388265234,-1.3584309492688114,648.3087130460937,3485.247923756736,98.91820307783549,712.1916255370625,834.8425184311409,84.94962941925408,-1.0857109338272726,40.7398719549298,427.0659482592741,186.17946255308848
1.564102564,9.31168492,-0.49975658587987354,634.8868734492271,1181.4522382339528,96.12091585466042,287.3348088890834,793.1129036679282,84.50817290041414,-3.888914449533347,45.39197202395434,328.9838618063996,187.5526339581251
1.358974359,8.543188711,-1.4459902821683643,659.1440069005794,361.70130412437504,90.8947607980836,317.99635715095974,791.4392171421215,83.02585299910773,-9.1052392019164,41.58050814499907,473.1729034119394,184.7293836521541
1.641025641,10.29945942,-1.1765867666280871,650.7277385608933,10130.081570327073,92.06031381953616,357.83526231537763,793.4702952501381,82.75882271645757,-7.966616108559498,43.1442437256395,409.67164968995826,186.8395939128101
2.205128205,12.97804619,4.07416530678444,750.2278123657669,9609.210531504568,94.08229248400718,287.61007380353595,925.2977997876872,82.04566212604219,-5.893689766927584,89.15195087605647,277.25385009306774,219.75121341477035
1.846153846,9.52665754,2.0895263540760958,682.1029106441922,1765.7335558004786,92.6282495169541,280.2425642969717,872.0276502046743,81.09789659532274,-7.388841589990713,72.55876970050667,275.7039868060508,204.02172381566265
1.666666667,10.89657891,0.3852616309757563,637.144888823669,4519.530741506871,84.11644524072084,211.93307816884845,760.7859492168443,77.87245153907926,-15.850158221743182,58.043646098805006,359.2819905655196,195.52052584954535
1.666666667,9.904073294,0.8510853990683319,629.683770140876,863.2130406923944,80.80183992554358,192.3834370938363,747.2692165429,75.52552463005146,-19.00319437127911,62.77812816800664,288.30061324458194,198.5555251765763
1.974358974,11.80980974,2.6094814347765167,650.538942300904,14300.47203203847,81.53561805228131,214.82075221394155,772.354196753076,75.53928435456325,-18.430390792136436,77.95264320559457,243.4347170786791,211.8179797258658
1.820512821,11.09295072,3.5564708877718085,664.3288294218302,801.4482992892687,82.9642727404204,193.7096329054592,787.5943155007753,75.666486184792,-17.0357272595796,86.88832268992476,295.9248631078441,220.16683099089863
1.871794872,11.66850112,3.9135608799215356,664.1107444699949,1889.3666355439527,83.30314256892115,184.66159783745988,787.852052684202,75.94295063309421,-16.696857431078858,88.92449167465304,250.0690162345669,222.02993257345008
2.025641026,12.30661752,3.7589883723831625,708.1942340505019,2681.887372970427,85.92266516898108,246.23757768227324,843.3768272580038,77.26825067373723,-13.99299761336064,88.88411597383389,251.8023809162782,218.60409176629452
2,12.75470163,5.241426724708782,754.2092081737292,857.3722586825106,87.69899028216626,330.62038985230896,898.7391610990983,77.62029994987155,-12.30100971783376,99.15299602599966,268.67748439659437,228.59422040668844
2.076923077,13.49220303,4.660045880910017,742.3415549884121,16387.626961822374,86.86839284076709,304.79438857299306,885.2719944359013,77.46309731228632,-13.139094205823476,95.17353708900356,248.6263370129105,224.9471515041587
2.179487179,12.8728784,4.64499433014524,758.8123452883816,1835.0287034191808,101.25167193907926,381.36477812691624,986.9478680433024,83.4215836596585,1.0641869877085934,92.98059063425576,332.31926764858963,216.42935345613256
1.923076923,10.78613873,1.8850339634664808,747.5742514757952,1126.971519081357,119.6575155849766,525.647780529145,1091.839797256923,88.14963608007479,16.316458296173266,68.41089711055564,496.96634342340457,191.16619049657157
2.358974359,11.98899888,3.08325084020952,709.2856907460526,13186.442324862115,107.0858689659792,620.0658906385052,973.9517303441808,84.35845432632574,4.893210163717645,78.36435029790671,260.7824215382624,206.62040370150575
1.871794872,9.097245858,1.4161155736745228,692.4796600492177,324.7854237889486,138.2606269916863,835.4548037326072,1157.684920536328,88.86243164046958,27.052283046043826,61.29779244137781,331.12035442611756,193.59986424419264
1.974358974,10.11281311,-0.0458429849462861,721.9688484307953,4833.520559102515,147.19813912617485,923.4751203426108,1230.986585391213,91.7027607739228,31.33712880970301,50.98290132521921,476.78274419155014,182.8000397845501
1.820512821,9.919704437,-0.2571763854579934,682.5039698035833,1591.6984950788933,120.64363365139717,652.6038335659398,1004.7454635156216,88.66773554903185,16.79423990842203,49.67738850697388,411.0101268731444,186.660827296
1.512820513,10.45695661,-0.02203497498085416,504.31767295890415,10787.859208096475,66.32782982783124,91.41411638749504,588.9645153557185,59.488135829380575,-33.665869851248544,51.695868471368264,363.0993255003475,213.98825825965648
1.41025641,10.66262286,0.00863566288740329,480.44712563074887,17152.74886539101,62.204303040273246,79.15402357224129,559.6095886162287,55.77783695016667,-37.78700994836371,52.76377447650495,356.4351208504719,215.95767051897155
1.333333333,9.576593653,-1.116316918777507,373.3107009063394,1167.246707511253,47.11139387063946,55.23458917104947,428.6102602750297,42.18747461781896,-52.88860612936054,46.39735047580292,558.4972296986605,210.9839347437866
1.307692308,10.08730062,-1.1111981224604175,404.75692220274857,12929.58710802187,52.04735431728461,44.079173226665034,466.867951697374,46.978587104013165,-47.91773835609633,43.570609499119215,452.75465470814146,208.7823864414604
1.487179487,10.32304409,-1.2517749716411293,433.05929490775753,3208.5018444207776,57.718649009911694,65.01705912818682,501.3870863458567,52.42726711289673,-42.248766168417774,40.16719857418415,369.7466649689487,206.30156472312348
1.58974359,10.09337124,-1.2833634311642397,424.0707657630398,1371.5389308251026,58.1544413036291,75.45452770232345,490.52941790101937,52.87742489686532,-41.93713010680908,37.93990863126953,336.6187398216646,203.88523877411
1.333333333,9.725703454,-1.7602089688887352,410.3348019772463,1421.1739700451126,55.81551444794433,58.8453505556518,473.5859175105234,50.85775847312717,-44.160144750790586,35.69783364275858,390.4893139148514,201.82676434298577
1.358974359,9.871725639,-2.0151306158721383,410.1796051089458,1736.3837528874212,56.430800779172706,52.01799576548101,472.81830873154985,51.458135913223146,-43.54884424768208,33.48569876717622,386.3179859968289,198.95442474058953
1.487179487,9.475691519,-2.243080042072856,366.1550542504765,2389.448327049687,48.94220852506077,25.126825538072016,419.5824492995454,44.42582517333948,-50.995578649370806,33.405863451463574,615.9914531915997,196.43353414200888
1.333333333,9.544322522,-1.2716841791090612,369.12406588221256,1505.440577704296,46.38428868469835,47.49423815782542,424.9209631546663,41.713407466423526,-53.61571131530167,48.17817026349839,505.38112222033936,212.24005798747575
1.564102564,9.720766639,-2.7605302888094263,377.6011486410303,3196.194339583513,51.910524953858285,35.998947469563646,433.3084793843142,47.68942528707235,-48.00067736456473,29.057979411859204,528.3854432621894,194.550550780447
1.41025641,9.568583263,1.6412908804397688,639.5034797760954,221.6210621737816,81.38227193970374,207.5956276129457,754.48155895113,72.98836510245918,-18.61755265320542,67.013112904901,289.8954493071782,222.01835239048032
1.41025641,10.14795352,1.9550947733305695,634.050164976975,72.8667504776414,81.83477264795225,217.6775056190154,747.9412095562833,73,-18,68.44410269094169,268.789907230145,223.27887533889395
1.461538462,10.20781452,1.839742977460696,651.5967423426821,335.30864370544555,82.90200647145166,230.4397766209147,768.9341094896643,73.69653469377505,-17.095031066683063,67.80106530204681,324.9453211750184,221.3210160813767
1.846153846,11.43488908,2.1159646948854225,720.1146053283903,3851.4215088599385,89.18898440558416,266.0006653214657,851.2931239980891,79.06049824113565,-10.810715017579508,73.16798457573624,338.4310555050366,218.51119952834728
1.692307692,10.50764883,2.0194864865902367,723.2103306291689,895.3828991226203,92.05687840703864,285.5944218436489,855.3233332865924,81.19317810154534,-7.811474350102446,71.36535660284038,359.1156997480912,219.68912949756384
1.846153846,12.34107273,2.893750225047553,744.442496953247,6039.206826197027,90.51945869424202,271.02950805850986,880.9931068460418,80.36467297612381,-9.461080763998064,80.89510061158954,292.6575529489465,225.56730251554256
1.717948718,11.63861275,2.537383097153364,731.5096936354216,3429.6172706499306,90.57897247179062,281.0345879953963,866.6148439610957,81.18597390812388,-9.420730378859664,77.48495554823361,298.7275141133384,219.09170938082565
2.256410256,11.91086914,2.5965913117249295,710.8417965570812,15717.51641289489,87.97909948406213,273.3814130945599,842.0798700717534,79.46363482208926,-12.027134715915098,77.84384938194181,280.7313331174916,219.97305267521403
